Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:PUNO
,Departamento:PUNO,Provincia:PUNO,Distrito:PUNO
,Latitud:15°49'34.5'',Longitud:70°0'43.5'',Altitud:3812,msnm.
,Tipo:EMA,-Meteorológica,Código:472DD33A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/08/21,17:00,20.7,0.0,11,309,3.1
2024/08/21,18:00,20.4,0.0,10,247,3.7
2024/08/21,19:00,14.7,0.0,11,295,1.7
2024/08/21,20:00,14.7,0.0,11,295,1.7
2024/08/21,21:00,13.0,0.0,17,276,2.5
2024/08/21,22:00,11.3,0.0,21,322,1.4
2024/08/21,23:00,10.0,0.0,23,331,1.5
2024/08/22,00:00,9.5,0.0,23,326,1.5
2024/08/22,01:00,8.3,0.0,27,241,2.3
2024/08/22,02:00,7.4,0.0,28,240,3.5
2024/08/22,03:00,7.5,0.0,26,257,2.1
2024/08/22,04:00,5.8,0.0,29,8,1.2
2024/08/22,05:00,5.6,0.0,30,332,1.3
2024/08/22,06:00,4.6,0.0,31,275,1.8
2024/08/22,07:00,4.0,0.0,32,291,2.1
2024/08/22,08:00,3.7,0.0,44,55,1.0
2024/08/22,09:00,7.3,0.0,29,279,2.1
2024/08/22,10:00,9.9,0.0,26,129,2.3
2024/08/22,11:00,13.3,0.0,15,288,2.7
2024/08/22,12:00,16.1,0.0,10,297,3.4
2024/08/22,13:00,18.5,0.0,7,286,2.4
2024/08/22,14:00,20.1,0.0,6,107,4.5
2024/08/22,15:00,19.4,0.0,16,81,5.6
2024/08/22,16:00,19.9,0.0,15,114,5.4
2024/08/22,17:00,18.8,0.0,18,79,4.1
2024/08/22,18:00,18.0,0.0,16,237,5.5
2024/08/22,19:00,16.2,0.0,6,240,6.6
2024/08/22,20:00,13.8,0.0,9,260,3.9
2024/08/22,21:00,12.2,0.0,9,260,4.6
2024/08/22,22:00,9.7,0.0,13,246,2.5
2024/08/22,23:00,8.2,0.0,11,264,1.6
2024/08/23,00:00,7.3,0.0,13,244,2.8
2024/08/23,01:00,6.2,0.0,14,241,2.1
2024/08/23,02:00,4.5,0.0,15,310,1.7
2024/08/23,03:00,4.5,0.0,13,234,1.6
2024/08/23,04:00,4.1,0.0,12,344,1.1
2024/08/23,05:00,2.8,0.0,13,285,1.9
2024/08/23,06:00,1.3,0.0,15,302,1.4
2024/08/23,07:00,0.2,0.0,21,3,1.5
2024/08/23,08:00,0.9,0.0,41,154,0.9
2024/08/23,09:00,4.1,0.0,37,125,0.9
2024/08/23,10:00,6.0,0.0,29,137,1.4
2024/08/23,11:00,9.5,0.0,18,99,3.3
2024/08/23,12:00,13.6,0.0,7,9,2.9
2024/08/23,13:00,15.6,0.0,10,99,3.9
2024/08/23,14:00,16.1,0.0,17,111,5.4
2024/08/23,15:00,16.3,0.0,22,108,5.4
2024/08/23,16:00,17.8,0.0,14,88,5.1
2024/08/23,17:00,17.6,0.0,9,61,3.5
2024/08/23,18:00,16.1,0.0,18,83,4.6
2024/08/23,19:00,11.0,0.0,16,211,1.6
2024/08/23,20:00,11.0,0.0,16,211,1.6
2024/08/23,21:00,10.5,0.0,12,331,1.9
2024/08/23,22:00,9.3,0.0,9,317,1.5
2024/08/23,23:00,7.9,0.0,8,310,1.4
2024/08/24,00:00,6.1,0.0,10,280,2.6
2024/08/24,01:00,5.6,0.0,9,284,1.6
2024/08/24,02:00,4.0,0.0,13,319,1.5
2024/08/24,03:00,3.0,0.0,14,285,2.4
2024/08/24,04:00,2.2,0.0,19,300,1.3
2024/08/24,05:00,1.7,0.0,21,291,1.1
2024/08/24,06:00,0.9,0.0,22,307,1.0
2024/08/24,07:00,0.2,0.0,28,307,1.0
2024/08/24,08:00,2.2,0.0,35,77,0.6
2024/08/24,09:00,4.9,0.0,37,132,1.8
2024/08/24,10:00,7.1,0.0,31,136,1.5
2024/08/24,11:00,10.0,0.0,19,140,2.4
2024/08/24,12:00,12.0,0.0,13,133,3.0
2024/08/24,13:00,14.1,0.0,16,100,5.5
2024/08/24,14:00,14.8,0.0,19,104,4.8
2024/08/24,15:00,15.6,0.0,19,105,4.8
2024/08/24,16:00,15.9,0.0,16,97,4.6
2024/08/24,17:00,16.4,0.0,11,82,4.5
2024/08/24,18:00,14.8,0.0,29,74,4.1
2024/08/24,19:00,12.4,0.0,43,58,2.1
2024/08/24,20:00,10.9,0.0,53,55,1.4
2024/08/24,21:00,10.3,0.0,61,55,1.7
2024/08/24,22:00,9.7,0.0,72,50,1.6
2024/08/24,23:00,8.6,0.0,73,252,1.2
2024/08/25,00:00,7.6,0.0,67,316,1.4
2024/08/25,01:00,7.2,0.0,70,22,0.9
2024/08/25,02:00,6.7,0.0,73,305,1.1
2024/08/25,03:00,5.9,0.0,76,272,0.4
2024/08/25,04:00,5.3,0.0,78,282,2.4
2024/08/25,05:00,4.8,0.0,78,54,0.9
2024/08/25,06:00,3.5,0.0,82,302,1.0
2024/08/25,07:00,3.9,0.0,77,314,0.8
2024/08/25,08:00,4.8,0.0,71,80,0.9
2024/08/25,09:00,8.0,0.0,59,125,1.4
2024/08/25,10:00,9.5,0.0,55,124,2.6
2024/08/25,11:00,11.8,0.0,51,15,3.6
2024/08/25,12:00,14.4,0.0,35,65,1.4
2024/08/25,13:00,16.1,0.0,28,311,2.5
2024/08/25,14:00,16.7,0.0,33,122,4.1
2024/08/25,15:00,17.1,0.0,36,100,4.4
2024/08/25,16:00,17.8,0.0,31,83,4.3
2024/08/25,17:00,17.7,0.0,24,76,4.8
2024/08/25,18:00,16.3,0.0,15,63,3.5
2024/08/25,19:00,11.4,0.0,64,72,3.4
2024/08/25,20:00,11.4,0.0,64,72,3.4
2024/08/25,21:00,10.1,0.0,70,166,1.7
2024/08/25,22:00,9.6,0.0,64,43,1.6
2024/08/25,23:00,8.5,0.0,77,289,0.9
2024/08/26,00:00,7.8,0.0,75,305,1.5
2024/08/26,01:00,6.7,0.0,76,340,0.9
2024/08/26,02:00,6.2,0.0,70,287,1.1
2024/08/26,03:00,5.5,0.0,77,322,1.2
2024/08/26,04:00,5.4,0.0,80,308,0.8
2024/08/26,05:00,5.6,0.0,80,293,1.0
2024/08/26,06:00,4.5,0.0,81,283,1.9
2024/08/26,07:00,4.1,0.0,77,289,1.5
2024/08/26,08:00,5.2,0.0,73,61,1.9
2024/08/26,09:00,7.4,0.0,65,111,2.2
2024/08/26,10:00,9.1,0.0,63,115,2.7
2024/08/26,11:00,12.4,0.0,40,34,2.6
2024/08/26,12:00,14.6,0.0,30,102,2.9
2024/08/26,13:00,15.7,0.0,31,112,3.7
2024/08/26,14:00,17.1,0.0,29,109,4.0
2024/08/26,15:00,17.9,0.0,23,78,3.4
2024/08/26,16:00,18.5,0.0,16,108,2.9
2024/08/26,17:00,18.3,0.0,18,48,4.3
2024/08/26,18:00,16.2,0.0,25,50,3.5
2024/08/26,19:00,12.7,0.0,45,28,1.7
2024/08/26,20:00,12.7,0.0,42,213,1.5
2024/08/26,21:00,12.3,0.0,26,209,1.5
2024/08/26,22:00,11.0,0.0,15,319,1.6
2024/08/26,23:00,10.0,0.0,14,281,2.2
2024/08/27,00:00,9.8,0.0,14,278,1.3
2024/08/27,01:00,9.2,0.0,15,283,2.5
2024/08/27,02:00,8.8,0.0,17,279,1.7
2024/08/27,03:00,6.9,0.0,22,20,0.7
2024/08/27,04:00,5.8,0.0,28,283,1.9
2024/08/27,05:00,5.1,0.0,27,303,1.0
2024/08/27,06:00,4.9,0.0,26,322,0.9
2024/08/27,07:00,4.1,0.0,29,318,1.0
2024/08/27,08:00,5.8,0.0,30,318,0.4
2024/08/27,09:00,8.9,0.0,38,113,1.6
2024/08/27,10:00,11.2,0.0,29,138,2.5
2024/08/27,11:00,14.0,0.0,23,115,3.7
2024/08/27,12:00,15.7,0.0,22,109,5.1
2024/08/27,13:00,17.8,0.0,18,10,3.0
2024/08/27,14:00,18.6,0.0,16,95,5.9
2024/08/27,15:00,18.5,0.0,20,77,6.1
2024/08/27,16:00,18.7,0.0,18,81,4.5
2024/08/27,17:00,18.8,0.0,18,83,5.1
2024/08/27,18:00,16.6,0.0,29,65,4.3
2024/08/27,19:00,14.5,0.0,31,358,2.6
2024/08/27,20:00,14.5,0.0,31,358,2.6
2024/08/27,21:00,13.0,0.0,52,49,2.9
2024/08/27,22:00,11.7,0.0,63,115,0.7
2024/08/27,23:00,11.0,0.0,63,267,1.7
2024/08/28,00:00,10.4,0.0,39,336,1.0
2024/08/28,01:00,9.0,0.0,42,310,1.0
2024/08/28,02:00,8.0,0.0,57,346,1.1
2024/08/28,03:00,7.2,0.0,57,17,1.0
2024/08/28,04:00,6.2,0.0,51,306,1.0
2024/08/28,05:00,6.0,0.0,51,290,1.5
2024/08/28,06:00,5.2,0.0,52,291,0.9
2024/08/28,07:00,4.9,0.0,50,316,0.9
2024/08/28,08:00,6.7,0.0,46,87,0.8
2024/08/28,09:00,9.0,0.0,45,103,2.2
2024/08/28,10:00,10.6,0.0,41,114,3.1
2024/08/28,11:00,12.6,0.0,43,105,3.7
2024/08/28,12:00,13.7,0.0,41,96,3.9
2024/08/28,13:00,15.0,0.0,37,107,4.6
2024/08/28,14:00,16.4,0.0,34,92,5.6
2024/08/28,15:00,16.8,0.0,31,85,5.4
2024/08/28,16:00,17.1,0.0,29,100,6.1
2024/08/28,17:00,17.0,0.0,27,73,6.8
2024/08/28,18:00,14.7,0.0,32,67,5.2
2024/08/28,19:00,12.6,0.0,49,53,3.9
2024/08/28,20:00,11.2,0.0,58,92,1.4
2024/08/28,21:00,10.2,0.0,65,202,1.8
2024/08/28,22:00,10.1,0.0,52,179,2.8
2024/08/28,23:00,9.6,0.0,51,112,1.1
2024/08/29,00:00,9.0,0.0,50,333,0.9
2024/08/29,01:00,8.2,0.0,45,280,2.5
2024/08/29,02:00,7.5,0.0,39,295,1.4
2024/08/29,03:00,6.1,0.0,42,314,1.1
2024/08/29,04:00,5.4,0.0,49,286,2.0
2024/08/29,05:00,5.1,0.0,48,286,1.4
2024/08/29,06:00,4.1,0.0,51,8,0.7
2024/08/29,07:00,3.5,0.0,60,335,1.3
2024/08/29,08:00,5.5,0.0,53,216,0.3
2024/08/29,09:00,9.1,0.0,42,95,2.0
2024/08/29,10:00,9.8,0.0,46,120,3.2
2024/08/29,11:00,12.0,0.0,39,126,3.4
2024/08/29,12:00,14.4,0.0,28,34,2.8
2024/08/29,13:00,15.7,0.0,26,116,4.0
2024/08/29,14:00,16.1,0.0,30,101,5.4
2024/08/29,15:00,17.0,0.0,28,105,5.5
2024/08/29,16:00,17.0,0.0,23,69,5.1
2024/08/29,17:00,15.8,0.0,29,71,6.6
2024/08/29,18:00,13.1,0.0,48,53,5.5
2024/08/29,19:00,11.3,0.0,59,98,1.8
2024/08/29,20:00,9.9,0.0,65,94,2.5
2024/08/29,21:00,9.5,0.0,63,201,2.7
2024/08/29,22:00,8.6,0.0,66,191,2.5
2024/08/29,23:00,8.1,0.0,61,186,2.1
2024/08/30,00:00,8.1,0.0,45,360,2.1
2024/08/30,01:00,7.5,0.0,69,50,2.7
2024/08/30,02:00,7.0,0.0,64,270,1.6
2024/08/30,03:00,5.9,0.0,53,320,1.2
2024/08/30,04:00,5.3,0.0,53,267,1.9
2024/08/30,05:00,5.2,0.0,49,274,1.5
2024/08/30,06:00,4.9,0.0,48,292,1.1
2024/08/30,07:00,3.9,0.0,55,321,1.1
2024/08/30,08:00,5.6,0.0,49,290,0.9
2024/08/30,09:00,8.9,0.0,45,91,3.2
2024/08/30,10:00,10.9,0.0,43,114,2.9
2024/08/30,11:00,12.8,0.0,35,332,3.3
2024/08/30,12:00,14.2,0.0,31,282,2.1
2024/08/30,13:00,15.9,0.0,24,300,2.6
2024/08/30,14:00,16.9,0.0,26,91,5.4
2024/08/30,15:00,16.8,0.0,30,83,6.2
2024/08/30,16:00,16.7,0.0,38,85,6.6
2024/08/30,17:00,15.6,0.0,40,80,6.7
2024/08/30,18:00,14.3,0.0,44,48,4.2
2024/08/30,19:00,11.8,0.0,57,66,4.0
2024/08/30,20:00,10.7,0.0,66,66,2.5
2024/08/30,21:00,10.1,0.0,69,74,3.8
2024/08/30,22:00,9.2,0.0,73,136,3.0
2024/08/30,23:00,8.7,0.0,68,331,1.4
2024/08/31,00:00,7.7,0.0,68,360,1.0
2024/08/31,01:00,7.6,0.0,59,43,1.7
2024/08/31,02:00,7.0,0.0,56,280,1.1
2024/08/31,03:00,6.7,0.0,57,314,1.3
2024/08/31,04:00,6.3,0.0,63,315,1.2
2024/08/31,05:00,5.6,0.0,63,300,1.1
2024/08/31,06:00,5.3,0.0,56,296,1.0
2024/08/31,07:00,4.8,0.0,56,289,1.4
2024/08/31,08:00,5.3,0.0,47,72,1.5
2024/08/31,09:00,7.5,0.0,57,111,1.6
2024/08/31,10:00,10.3,0.0,45,74,1.9
2024/08/31,11:00,13.0,0.0,30,116,3.9
2024/08/31,12:00,15.0,0.0,26,3,2.4
2024/08/31,13:00,16.8,0.0,20,358,4.0
2024/08/31,14:00,16.9,0.0,26,97,6.1
2024/08/31,15:00,16.0,0.0,33,83,5.9
2024/08/31,16:00,15.0,0.0,39,80,7.3
2024/08/31,17:00,13.1,0.0,46,69,6.6
2024/08/31,18:00,11.9,0.0,54,65,4.3
2024/08/31,19:00,10.2,0.0,65,94,5.6
2024/08/31,20:00,10.0,0.0,66,148,2.4
2024/08/31,21:00,8.4,0.0,67,172,3.6
2024/08/31,22:00,7.9,0.0,42,167,4.9
2024/08/31,23:00,7.0,0.0,38,194,3.5
