Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:PUNO
,Departamento:PUNO,Provincia:PUNO,Distrito:PUNO
,Latitud:15°49'34.5'',Longitud:70°0'43.5'',Altitud:3812,msnm.
,Tipo:EMA,-Meteorológica,Código:472DD33A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/03/21,17:00,16.5,0.0,41,59,4.7
2024/03/21,18:00,15.3,0.0,45,52,4.8
2024/03/21,19:00,13.9,0.0,53,40,2.0
2024/03/21,20:00,13.1,0.0,65,80,0.6
2024/03/21,21:00,12.5,0.0,68,222,2.8
2024/03/21,22:00,12.2,0.0,60,337,0.8
2024/03/21,23:00,11.7,0.0,60,326,0.8
2024/03/22,00:00,11.0,0.0,64,328,1.6
2024/03/22,01:00,10.6,0.0,66,322,1.5
2024/03/22,02:00,10.3,0.0,67,315,1.2
2024/03/22,03:00,10.4,0.0,68,310,1.2
2024/03/22,04:00,10.5,0.0,72,340,1.8
2024/03/22,05:00,9.9,0.0,77,302,1.7
2024/03/22,06:00,9.2,0.0,77,265,1.8
2024/03/22,07:00,8.6,0.0,79,291,1.5
2024/03/22,08:00,9.3,0.0,76,7,1.0
2024/03/22,09:00,10.4,0.0,75,277,1.4
2024/03/22,10:00,10.2,0.0,79,30,2.1
2024/03/22,11:00,9.0,0.2,80,31,3.2
2024/03/22,12:00,10.7,0.0,72,50,2.9
2024/03/22,13:00,11.3,0.0,71,71,4.3
2024/03/22,14:00,11.2,0.0,70,85,2.5
2024/03/22,15:00,12.7,0.0,63,75,4.5
2024/03/22,16:00,12.9,0.0,66,72,3.5
2024/03/22,17:00,11.9,0.0,68,203,5.1
2024/03/22,18:00,10.6,1.6,71,57,6.0
2024/03/22,19:00,8.8,0.2,87,270,1.3
2024/03/22,20:00,8.7,0.0,86,329,1.2
2024/03/22,21:00,8.5,0.2,84,305,1.0
2024/03/22,22:00,8.2,0.0,85,292,1.5
2024/03/22,23:00,8.7,0.0,80,294,1.0
2024/03/23,00:00,8.7,0.0,79,305,1.4
2024/03/23,01:00,8.1,0.0,79,298,1.1
2024/03/23,02:00,8.1,0.0,81,261,1.9
2024/03/23,03:00,7.4,0.0,84,331,1.2
2024/03/23,04:00,8.0,0.0,81,310,0.7
2024/03/23,05:00,8.0,0.0,81,334,1.4
2024/03/23,06:00,7.9,0.0,81,281,1.0
2024/03/23,07:00,8.1,0.0,81,300,1.1
2024/03/23,08:00,9.1,0.0,75,247,0.6
2024/03/23,09:00,10.4,0.0,70,103,2.7
2024/03/23,10:00,10.9,0.0,68,106,1.5
2024/03/23,11:00,12.5,0.0,62,156,1.4
2024/03/23,12:00,13.7,0.0,54,92,2.0
2024/03/23,13:00,14.8,0.0,49,66,3.1
2024/03/23,14:00,15.1,0.0,50,79,3.9
2024/03/23,15:00,15.4,0.0,48,72,4.2
2024/03/23,16:00,15.4,0.0,48,78,4.1
2024/03/23,17:00,15.5,0.0,44,78,3.7
2024/03/23,18:00,15.2,0.0,39,60,3.5
2024/03/23,19:00,12.3,0.0,47,309,1.1
2024/03/23,20:00,12.3,0.0,47,309,1.1
2024/03/23,21:00,11.5,0.0,49,274,2.1
2024/03/23,22:00,11.1,0.0,50,305,1.2
2024/03/23,23:00,10.3,0.0,56,292,1.5
2024/03/24,00:00,9.6,0.0,60,294,1.4
2024/03/24,01:00,9.0,0.0,65,299,1.2
2024/03/24,02:00,8.7,0.0,68,296,1.4
2024/03/24,03:00,8.4,0.0,75,339,1.3
2024/03/24,04:00,8.1,0.0,77,299,0.8
2024/03/24,05:00,7.5,0.0,76,304,1.2
2024/03/24,06:00,7.5,0.0,76,290,0.8
2024/03/24,07:00,7.2,0.0,79,283,2.6
2024/03/24,08:00,8.9,0.0,71,110,0.5
2024/03/24,09:00,12.4,0.0,54,75,1.9
2024/03/24,10:00,13.3,0.0,49,102,1.5
2024/03/24,11:00,14.6,0.0,48,94,1.8
2024/03/24,12:00,15.5,0.0,47,93,3.4
2024/03/24,13:00,16.1,0.0,44,91,2.8
2024/03/24,14:00,16.6,0.0,47,81,4.8
2024/03/24,15:00,16.5,0.0,51,90,4.8
2024/03/24,16:00,16.4,0.0,48,76,3.9
2024/03/24,17:00,16.1,0.0,45,79,4.2
2024/03/24,18:00,15.6,0.0,41,71,4.3
2024/03/24,19:00,14.2,0.0,47,65,1.4
2024/03/24,20:00,13.8,0.0,49,15,2.0
2024/03/24,21:00,12.9,0.0,58,9,2.3
2024/03/24,22:00,11.9,0.0,69,53,2.5
2024/03/24,23:00,11.6,0.0,76,75,3.9
2024/03/25,00:00,11.3,0.0,77,66,2.3
2024/03/25,01:00,11.0,0.0,77,30,1.1
2024/03/25,02:00,10.8,0.0,78,60,2.0
2024/03/25,03:00,10.7,0.0,71,37,3.7
2024/03/25,04:00,10.3,0.0,67,10,4.0
2024/03/25,05:00,10.2,0.0,70,339,2.8
2024/03/25,06:00,7.7,12.6,88,103,7.2
2024/03/25,07:00,7.2,1.4,85,282,2.3
2024/03/25,08:00,8.1,0.0,78,270,1.1
2024/03/25,09:00,10.4,0.0,70,143,1.2
2024/03/25,10:00,11.4,0.0,68,10,2.5
2024/03/25,11:00,11.1,0.0,69,349,3.0
2024/03/25,12:00,12.6,0.0,61,104,2.5
2024/03/25,13:00,13.8,0.0,61,82,3.8
2024/03/25,14:00,14.2,0.0,59,96,3.7
2024/03/25,15:00,14.6,0.0,56,96,4.6
2024/03/25,16:00,15.0,0.0,53,90,3.3
2024/03/25,17:00,14.8,0.0,51,80,3.7
2024/03/25,18:00,14.3,0.0,53,79,3.7
2024/03/25,19:00,12.6,0.0,56,51,1.2
2024/03/25,20:00,12.6,0.0,56,51,1.2
2024/03/25,21:00,12.9,0.0,56,146,2.3
2024/03/25,22:00,12.0,0.0,61,178,6.0
2024/03/25,23:00,9.8,0.0,75,163,3.6
2024/03/26,00:00,9.7,0.0,78,52,4.3
2024/03/26,01:00,9.0,0.0,79,46,2.0
2024/03/26,02:00,9.2,0.0,81,52,2.4
2024/03/26,03:00,9.3,0.0,80,72,5.7
2024/03/26,04:00,8.2,0.4,82,49,2.7
2024/03/26,05:00,8.2,0.2,83,326,1.2
2024/03/26,06:00,8.6,0.0,82,302,1.2
2024/03/26,07:00,8.5,0.0,83,279,2.6
2024/03/26,08:00,8.2,0.0,81,330,1.9
2024/03/26,09:00,9.6,0.0,75,304,1.3
2024/03/26,10:00,10.4,0.0,70,81,1.6
2024/03/26,11:00,11.5,0.0,69,229,1.7
2024/03/26,12:00,11.4,0.0,71,97,4.6
2024/03/26,13:00,12.9,0.0,61,120,3.1
2024/03/26,14:00,13.8,0.0,56,99,4.9
2024/03/26,15:00,14.7,0.0,52,105,2.9
2024/03/26,16:00,14.4,0.0,49,111,4.8
2024/03/26,17:00,13.9,0.0,55,187,8.5
2024/03/26,18:00,10.8,0.0,67,199,5.6
2024/03/26,19:00,10.4,1.0,70,233,3.4
2024/03/26,20:00,10.4,0.0,70,233,3.4
2024/03/26,21:00,10.1,0.0,68,250,3.7
2024/03/26,22:00,9.6,0.0,73,211,1.9
2024/03/26,23:00,10.4,0.0,66,147,2.7
2024/03/27,00:00,10.5,0.0,65,30,1.1
2024/03/27,01:00,10.5,0.0,62,281,1.1
2024/03/27,02:00,10.4,0.0,63,280,1.2
2024/03/27,03:00,10.1,0.0,64,329,1.1
2024/03/27,04:00,9.8,0.0,65,295,0.9
2024/03/27,05:00,8.5,0.0,73,352,5.3
2024/03/27,06:00,6.9,0.0,79,291,1.0
2024/03/27,07:00,6.8,0.0,80,20,1.4
2024/03/27,08:00,8.5,0.0,77,133,3.0
2024/03/27,09:00,10.2,0.0,71,74,3.3
2024/03/27,10:00,11.9,0.0,62,154,1.5
2024/03/27,11:00,13.1,0.0,56,115,2.8
2024/03/27,12:00,13.8,0.0,53,152,3.0
2024/03/27,13:00,13.9,0.0,56,116,4.7
2024/03/27,14:00,13.6,0.0,58,107,3.3
2024/03/27,15:00,14.9,0.0,50,83,3.7
2024/03/27,16:00,15.5,0.0,48,83,5.1
2024/03/27,17:00,15.1,0.0,50,73,3.5
2024/03/27,18:00,12.7,0.0,53,188,5.4
2024/03/27,19:00,10.5,0.0,68,187,4.5
2024/03/27,20:00,10.4,0.0,64,251,3.1
2024/03/27,21:00,10.7,0.0,61,302,2.1
2024/03/27,22:00,10.6,0.0,64,229,2.3
2024/03/27,23:00,10.4,0.0,64,335,0.8
2024/03/28,00:00,9.9,0.0,71,1,4.4
2024/03/28,01:00,8.4,0.2,77,31,2.4
2024/03/28,02:00,7.4,1.0,83,39,3.5
2024/03/28,03:00,7.2,0.0,71,243,1.6
2024/03/28,04:00,7.4,0.0,74,307,0.8
2024/03/28,05:00,7.6,0.0,71,62,2.7
2024/03/28,06:00,7.9,0.0,61,46,3.7
2024/03/28,07:00,7.7,0.0,61,45,3.3
2024/03/28,08:00,8.3,0.0,58,27,3.0
2024/03/28,09:00,9.0,0.0,56,14,1.9
2024/03/28,10:00,10.8,0.0,50,148,1.7
2024/03/28,11:00,11.8,0.0,50,127,2.7
2024/03/28,12:00,12.4,0.0,48,118,2.9
2024/03/28,13:00,13.6,0.0,50,59,2.7
2024/03/28,14:00,13.7,0.0,29,192,1.6
2024/03/28,15:00,13.8,0.0,35,90,4.0
2024/03/28,16:00,14.6,0.0,40,95,4.0
2024/03/28,17:00,14.7,0.0,37,81,4.3
2024/03/28,18:00,13.9,0.0,42,59,3.1
2024/03/28,19:00,12.4,0.0,47,52,2.2
2024/03/28,20:00,11.3,0.0,57,99,4.2
2024/03/28,21:00,11.7,0.0,57,147,2.2
2024/03/28,22:00,11.1,0.0,56,229,3.2
2024/03/28,23:00,10.0,0.0,58,331,1.3
2024/03/29,00:00,10.1,0.0,61,309,1.0
2024/03/29,01:00,10.9,0.0,57,106,4.9
2024/03/29,02:00,10.8,0.0,56,106,4.7
2024/03/29,03:00,10.2,0.0,59,76,3.5
2024/03/29,04:00,9.8,0.0,58,85,3.8
2024/03/29,05:00,9.5,0.0,63,88,3.8
2024/03/29,06:00,9.4,0.0,62,115,4.3
2024/03/29,07:00,9.5,0.0,61,63,2.3
2024/03/29,08:00,9.6,0.0,61,88,2.5
2024/03/29,09:00,10.0,0.0,62,105,3.1
2024/03/29,10:00,11.4,0.0,56,92,2.6
2024/03/29,11:00,12.6,0.0,53,94,2.8
2024/03/29,12:00,13.4,0.0,54,118,3.5
2024/03/29,13:00,13.7,0.0,54,102,3.9
2024/03/29,14:00,14.3,0.0,54,102,5.1
2024/03/29,15:00,14.8,0.0,54,85,4.3
2024/03/29,16:00,14.9,0.0,52,89,3.8
2024/03/29,17:00,14.7,0.0,51,81,4.0
2024/03/29,18:00,13.1,0.0,55,66,2.9
2024/03/29,19:00,12.6,0.0,58,63,2.3
2024/03/29,20:00,12.4,0.0,59,131,3.0
2024/03/29,21:00,11.9,0.0,61,198,2.8
2024/03/29,22:00,10.1,0.6,73,272,1.8
2024/03/29,23:00,9.4,0.4,77,291,0.9
2024/03/30,00:00,9.2,0.0,78,321,1.1
2024/03/30,01:00,8.8,0.0,77,3,0.8
2024/03/30,02:00,8.6,0.0,75,247,2.4
2024/03/30,03:00,8.2,0.0,74,302,1.7
2024/03/30,04:00,7.6,0.0,73,317,1.0
2024/03/30,05:00,7.5,0.0,70,301,1.2
2024/03/30,06:00,7.8,0.0,70,296,1.2
2024/03/30,07:00,7.6,0.0,72,297,0.7
2024/03/30,08:00,7.6,0.0,73,324,0.6
2024/03/30,09:00,11.2,0.0,61,127,1.3
2024/03/30,10:00,12.0,0.0,59,104,2.1
2024/03/30,11:00,12.8,0.0,58,115,2.3
2024/03/30,12:00,13.8,0.0,56,108,3.5
2024/03/30,13:00,14.5,0.0,54,105,3.6
2024/03/30,14:00,15.2,0.0,55,93,4.5
2024/03/30,15:00,15.5,0.0,52,93,5.4
2024/03/30,16:00,15.5,0.0,49,94,3.9
2024/03/30,17:00,15.0,0.0,46,81,2.0
2024/03/30,18:00,14.5,0.0,48,165,2.2
2024/03/30,19:00,12.8,0.0,59,194,2.9
2024/03/30,20:00,11.9,0.0,62,161,3.1
2024/03/30,21:00,12.1,0.0,61,163,4.5
2024/03/30,22:00,11.4,0.0,63,165,3.7
2024/03/30,23:00,10.8,0.0,63,168,4.1
2024/03/31,00:00,10.6,0.0,61,325,1.6
2024/03/31,01:00,10.3,0.0,60,317,1.1
2024/03/31,02:00,9.7,0.0,66,264,1.7
2024/03/31,03:00,9.4,0.0,69,358,1.1
2024/03/31,04:00,8.9,0.0,73,314,1.3
2024/03/31,05:00,8.3,0.0,77,292,0.9
2024/03/31,06:00,7.9,0.0,77,299,1.4
2024/03/31,07:00,7.6,0.0,75,291,1.4
2024/03/31,08:00,8.0,0.0,72,295,0.7
2024/03/31,09:00,11.0,0.0,62,72,3.3
2024/03/31,10:00,12.1,0.0,62,123,2.4
2024/03/31,11:00,12.9,0.0,61,83,4.4
2024/03/31,12:00,14.2,0.0,55,104,3.4
2024/03/31,13:00,14.6,0.0,56,93,4.1
2024/03/31,14:00,15.2,0.0,55,94,3.5
2024/03/31,15:00,15.6,0.0,50,145,2.1
2024/03/31,16:00,15.9,0.0,47,52,3.7
2024/03/31,17:00,14.1,0.2,52,270,3.4
2024/03/31,18:00,8.5,5.4,88,346,3.5
2024/03/31,19:00,8.9,0.0,84,326,4.0
2024/03/31,20:00,9.3,0.0,75,272,1.2
2024/03/31,21:00,9.3,0.0,78,144,2.0
2024/03/31,22:00,9.2,0.0,72,212,3.3
2024/03/31,23:00,8.9,0.0,71,313,1.5
