Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:PUNO
,Departamento:PUNO,Provincia:PUNO,Distrito:PUNO
,Latitud:15°49'34.5'',Longitud:70°0'43.5'',Altitud:3812,msnm.
,Tipo:EMA,-Meteorológica,Código:472DD33A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/02/21,17:00,14.2,0.0,51,354,2.1
2024/02/21,18:00,14.0,0.0,52,101,3.2
2024/02/21,19:00,11.3,0.0,74,43,2.4
2024/02/21,20:00,11.5,0.2,65,249,1.0
2024/02/21,21:00,11.1,0.2,57,315,1.3
2024/02/21,22:00,10.2,0.0,63,5,1.2
2024/02/21,23:00,9.7,0.2,61,218,2.7
2024/02/22,00:00,8.5,0.0,68,227,2.5
2024/02/22,01:00,7.9,0.0,65,285,1.6
2024/02/22,02:00,7.1,0.0,66,306,1.1
2024/02/22,03:00,6.5,0.2,66,305,1.0
2024/02/22,04:00,6.0,0.0,67,302,1.4
2024/02/22,05:00,5.7,0.0,66,301,1.0
2024/02/22,06:00,5.2,0.0,69,290,1.6
2024/02/22,07:00,4.8,0.0,69,299,1.0
2024/02/22,08:00,7.7,0.0,57,81,0.8
2024/02/22,09:00,10.7,0.0,48,139,1.4
2024/02/22,10:00,11.4,0.0,47,150,1.5
2024/02/22,11:00,12.3,0.0,42,90,2.4
2024/02/22,12:00,13.1,0.0,41,101,3.2
2024/02/22,13:00,13.8,0.0,41,99,3.0
2024/02/22,14:00,14.8,0.0,37,92,3.0
2024/02/22,15:00,15.4,0.0,40,91,3.0
2024/02/22,16:00,15.6,0.0,41,97,3.9
2024/02/22,17:00,15.0,0.0,46,79,3.6
2024/02/22,18:00,13.8,0.0,50,65,2.9
2024/02/22,19:00,12.9,0.0,55,85,1.4
2024/02/22,20:00,12.0,0.0,58,302,1.6
2024/02/22,21:00,12.1,0.0,58,225,2.1
2024/02/22,22:00,11.5,0.0,53,260,1.3
2024/02/22,23:00,10.9,0.0,48,65,1.1
2024/02/23,00:00,9.8,0.0,53,301,1.2
2024/02/23,01:00,9.0,0.0,55,293,1.3
2024/02/23,02:00,8.4,0.0,58,280,1.5
2024/02/23,03:00,8.0,0.0,60,331,1.4
2024/02/23,04:00,7.5,0.0,62,285,1.4
2024/02/23,05:00,7.6,0.0,60,284,1.5
2024/02/23,06:00,7.0,0.0,62,297,1.4
2024/02/23,07:00,6.5,0.0,65,277,1.5
2024/02/23,08:00,9.1,0.0,55,66,1.7
2024/02/23,09:00,11.2,0.0,52,104,1.9
2024/02/23,10:00,11.9,0.0,57,106,1.5
2024/02/23,11:00,13.3,0.0,50,100,4.0
2024/02/23,12:00,13.9,0.0,53,93,4.4
2024/02/23,13:00,14.8,0.0,52,113,2.7
2024/02/23,14:00,15.2,0.0,50,89,4.2
2024/02/23,15:00,15.8,0.0,50,72,5.0
2024/02/23,16:00,15.3,0.0,50,75,5.8
2024/02/23,17:00,15.4,0.0,49,57,5.3
2024/02/23,18:00,14.8,0.0,53,60,4.6
2024/02/23,19:00,13.4,0.0,58,5,3.0
2024/02/23,20:00,12.4,0.0,66,316,1.3
2024/02/23,21:00,12.4,0.0,65,339,1.1
2024/02/23,22:00,12.3,0.0,66,333,0.8
2024/02/23,23:00,12.3,0.0,67,4,2.1
2024/02/24,00:00,11.8,0.0,70,46,4.9
2024/02/24,01:00,11.1,0.0,71,61,3.1
2024/02/24,02:00,10.9,0.0,72,27,1.7
2024/02/24,03:00,10.5,0.0,71,241,2.9
2024/02/24,04:00,10.1,0.0,73,338,2.0
2024/02/24,05:00,10.0,0.0,72,332,2.2
2024/02/24,06:00,9.1,0.0,77,6,2.3
2024/02/24,07:00,9.5,0.0,73,47,1.2
2024/02/24,08:00,9.5,0.0,73,317,0.5
2024/02/24,09:00,8.6,0.0,82,180,2.0
2024/02/24,10:00,7.9,0.0,86,195,0.7
2024/02/24,11:00,9.7,0.0,78,156,1.6
2024/02/24,12:00,12.1,0.2,70,100,4.1
2024/02/24,13:00,13.3,0.0,65,84,6.2
2024/02/24,14:00,13.6,0.0,65,66,6.4
2024/02/24,15:00,13.7,0.0,64,64,5.9
2024/02/24,16:00,13.1,0.0,62,61,4.8
2024/02/24,17:00,13.3,0.0,57,49,4.7
2024/02/24,18:00,12.0,0.0,62,51,3.7
2024/02/24,19:00,11.6,0.0,63,51,3.7
2024/02/24,20:00,11.1,0.0,67,29,2.2
2024/02/24,21:00,10.8,0.0,71,66,3.6
2024/02/24,22:00,10.6,0.0,69,60,1.6
2024/02/24,23:00,10.1,0.0,75,15,1.7
2024/02/25,00:00,10.0,0.0,74,33,1.9
2024/02/25,01:00,10.3,0.0,70,36,1.5
2024/02/25,02:00,10.4,0.0,69,22,1.5
2024/02/25,03:00,10.3,0.0,71,345,2.8
2024/02/25,04:00,8.5,0.0,84,347,2.8
2024/02/25,05:00,9.0,0.0,81,37,2.3
2024/02/25,06:00,9.1,0.0,81,61,1.5
2024/02/25,07:00,8.8,0.0,81,34,1.8
2024/02/25,08:00,9.1,0.0,82,77,3.8
2024/02/25,09:00,9.6,0.0,82,64,3.9
2024/02/25,10:00,10.2,0.0,78,3,4.5
2024/02/25,11:00,10.2,0.0,77,340,3.7
2024/02/25,12:00,11.2,0.0,70,347,2.7
2024/02/25,13:00,11.2,0.0,73,324,2.6
2024/02/25,14:00,13.3,0.0,62,115,3.3
2024/02/25,15:00,12.5,0.0,64,245,1.7
2024/02/25,16:00,13.6,0.0,60,66,5.2
2024/02/25,17:00,13.4,0.0,62,68,5.2
2024/02/25,18:00,12.3,0.0,65,75,3.4
2024/02/25,19:00,11.7,0.0,71,56,2.4
2024/02/25,20:00,11.7,0.0,71,56,2.4
2024/02/25,21:00,11.5,0.2,73,7,3.9
2024/02/25,22:00,9.3,0.0,80,308,2.2
2024/02/25,23:00,9.1,0.0,79,292,1.4
2024/02/26,00:00,9.0,0.2,76,354,0.3
2024/02/26,01:00,9.5,0.0,74,310,0.7
2024/02/26,02:00,9.6,0.0,74,276,2.4
2024/02/26,03:00,8.9,0.2,79,285,1.7
2024/02/26,04:00,8.8,0.0,80,291,0.8
2024/02/26,05:00,8.9,0.0,80,319,1.0
2024/02/26,06:00,8.7,0.2,85,160,2.4
2024/02/26,07:00,7.9,0.0,89,235,1.3
2024/02/26,08:00,8.0,0.0,87,344,1.1
2024/02/26,09:00,8.2,0.2,85,75,2.5
2024/02/26,10:00,7.4,0.0,92,92,3.6
2024/02/26,11:00,8.8,0.0,84,100,2.2
2024/02/26,12:00,10.7,0.2,72,101,3.2
2024/02/26,13:00,11.6,0.0,71,97,3.3
2024/02/26,14:00,12.8,0.0,68,97,4.3
2024/02/26,15:00,13.9,0.0,62,95,3.7
2024/02/26,16:00,14.6,0.0,58,106,4.4
2024/02/26,17:00,14.3,0.0,60,66,5.1
2024/02/26,18:00,12.7,0.2,66,64,3.9
2024/02/26,19:00,12.1,0.0,71,68,2.8
2024/02/26,20:00,9.5,0.0,85,327,2.7
2024/02/26,21:00,7.6,0.0,91,266,2.3
2024/02/26,22:00,8.0,0.0,85,188,1.3
2024/02/26,23:00,8.1,0.0,86,344,0.7
2024/02/27,00:00,8.0,0.0,86,309,0.9
2024/02/27,01:00,7.9,0.0,85,313,1.0
2024/02/27,02:00,7.8,0.0,87,311,0.5
2024/02/27,03:00,7.6,0.0,90,235,1.0
2024/02/27,04:00,7.5,0.0,91,65,0.6
2024/02/27,05:00,7.2,0.0,91,243,1.4
2024/02/27,06:00,7.4,0.0,89,187,1.9
2024/02/27,07:00,7.4,0.0,86,221,1.3
2024/02/27,08:00,7.6,0.0,85,200,2.2
2024/02/27,09:00,8.3,0.2,82,201,1.5
2024/02/27,10:00,10.3,0.0,72,108,1.5
2024/02/27,11:00,11.1,0.0,68,95,2.4
2024/02/27,12:00,12.0,0.0,65,128,1.8
2024/02/27,13:00,13.6,0.0,63,121,3.0
2024/02/27,14:00,14.3,0.0,60,103,4.9
2024/02/27,15:00,15.1,0.0,56,95,4.0
2024/02/27,16:00,15.5,0.0,52,88,4.9
2024/02/27,17:00,15.6,0.0,49,75,5.6
2024/02/27,18:00,14.8,0.0,54,72,6.3
2024/02/27,19:00,13.1,0.0,67,52,2.2
2024/02/27,20:00,S/D,S/D,S/D,S/D,S/D
2024/02/27,21:00,11.8,0.0,74,164,3.5
2024/02/27,22:00,S/D,S/D,S/D,S/D,S/D
2024/02/27,23:00,10.3,0.0,75,252,4.9
2024/02/28,00:00,7.2,0.0,91,266,2.1
2024/02/28,01:00,7.7,0.0,88,7,3.9
2024/02/28,02:00,7.4,0.0,92,269,1.4
2024/02/28,03:00,7.5,0.0,91,305,1.4
2024/02/28,04:00,7.6,0.0,88,289,1.9
2024/02/28,05:00,7.7,0.0,88,305,0.8
2024/02/28,06:00,7.8,0.0,86,320,1.0
2024/02/28,07:00,8.0,0.0,84,263,0.9
2024/02/28,08:00,8.8,0.0,79,262,0.7
2024/02/28,09:00,10.2,0.2,72,61,2.4
2024/02/28,10:00,11.4,0.0,72,93,3.5
2024/02/28,11:00,11.4,0.0,71,75,3.4
2024/02/28,12:00,12.2,0.0,68,79,4.2
2024/02/28,13:00,9.3,0.0,89,219,0.8
2024/02/28,14:00,9.4,0.0,88,244,1.7
2024/02/28,15:00,11.6,0.0,70,128,2.7
2024/02/28,16:00,12.8,0.0,64,90,3.7
2024/02/28,17:00,13.5,0.0,64,78,3.2
2024/02/28,18:00,12.7,0.0,62,56,2.3
2024/02/28,19:00,11.9,0.2,68,200,4.1
2024/02/28,20:00,8.3,0.0,83,255,5.0
2024/02/28,21:00,7.9,0.0,80,21,0.9
2024/02/28,22:00,7.0,0.0,85,262,1.4
2024/02/28,23:00,6.9,0.0,86,269,1.7
2024/02/29,00:00,7.2,0.0,86,309,1.4
2024/02/29,01:00,6.9,0.0,86,288,1.4
2024/02/29,02:00,6.4,0.0,89,316,2.9
2024/02/29,03:00,6.1,0.0,87,284,2.4
2024/02/29,04:00,6.1,0.0,86,278,2.6
2024/02/29,05:00,6.1,0.0,86,288,1.9
2024/02/29,06:00,5.7,0.2,88,278,2.6
2024/02/29,07:00,5.8,0.0,88,297,1.2
2024/02/29,08:00,6.7,0.0,84,332,1.8
2024/02/29,09:00,7.4,0.0,81,351,2.1
2024/02/29,10:00,8.3,0.0,78,327,1.9
2024/02/29,11:00,9.6,0.0,72,327,2.8
2024/02/29,12:00,10.0,0.0,73,199,1.3
2024/02/29,13:00,11.8,0.0,65,131,1.9
2024/02/29,14:00,13.6,0.0,59,126,2.5
2024/02/29,15:00,14.9,0.0,52,118,3.3
2024/02/29,16:00,14.6,0.0,59,99,3.8
2024/02/29,17:00,14.9,0.2,56,66,4.9
2024/02/29,18:00,13.1,0.0,58,65,4.9
2024/02/29,19:00,12.0,0.0,68,66,3.6
2024/02/29,20:00,11.4,0.0,69,20,2.4
2024/02/29,21:00,10.8,0.0,71,336,1.9
2024/02/29,22:00,10.3,0.0,74,294,1.2
2024/02/29,23:00,8.7,0.0,84,283,1.8
