Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:PUNO
,Departamento:PUNO,Provincia:PUNO,Distrito:PUNO
,Latitud:15°49'34.5'',Longitud:70°0'43.5'',Altitud:3812,msnm.
,Tipo:EMA,-Meteorológica,Código:472DD33A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/04/21,17:00,17.8,0.0,28,73,3.8
2024/04/21,18:00,16.6,0.0,32,57,3.1
2024/04/21,19:00,14.5,0.0,44,84,1.4
2024/04/21,20:00,13.0,0.0,55,137,1.8
2024/04/21,21:00,12.5,0.0,52,217,1.8
2024/04/21,22:00,11.9,0.0,52,74,1.4
2024/04/21,23:00,11.1,0.0,54,304,1.3
2024/04/22,00:00,10.2,0.0,56,327,1.3
2024/04/22,01:00,9.7,0.0,57,308,1.1
2024/04/22,02:00,8.7,0.0,61,302,1.2
2024/04/22,03:00,8.2,0.0,63,293,1.0
2024/04/22,04:00,7.7,0.0,67,294,1.4
2024/04/22,05:00,7.5,0.0,67,276,2.0
2024/04/22,06:00,7.1,0.0,68,284,1.6
2024/04/22,07:00,6.9,0.0,68,284,2.0
2024/04/22,08:00,8.6,0.0,62,114,0.4
2024/04/22,09:00,12.6,0.0,48,89,1.5
2024/04/22,10:00,13.4,0.0,50,110,1.6
2024/04/22,11:00,14.6,0.0,52,121,2.0
2024/04/22,12:00,15.8,0.0,46,116,2.6
2024/04/22,13:00,16.5,0.0,43,91,4.1
2024/04/22,14:00,17.5,0.0,38,106,4.0
2024/04/22,15:00,17.4,0.0,37,113,4.2
2024/04/22,16:00,17.5,0.0,36,96,3.9
2024/04/22,17:00,17.6,0.0,30,74,4.0
2024/04/22,18:00,16.0,0.0,37,46,2.7
2024/04/22,19:00,14.3,0.0,49,74,1.0
2024/04/22,20:00,12.7,0.0,56,270,1.1
2024/04/22,21:00,12.8,0.0,60,297,1.0
2024/04/22,22:00,11.8,0.0,66,289,1.6
2024/04/22,23:00,11.3,0.0,66,279,1.2
2024/04/23,00:00,10.7,0.0,66,300,1.6
2024/04/23,01:00,10.3,0.0,61,303,1.5
2024/04/23,02:00,9.7,0.0,59,291,1.2
2024/04/23,03:00,9.5,0.0,59,293,1.0
2024/04/23,04:00,8.3,0.0,67,298,0.5
2024/04/23,05:00,7.6,0.0,71,36,1.8
2024/04/23,06:00,7.6,0.0,75,297,1.5
2024/04/23,07:00,7.6,0.0,73,288,1.6
2024/04/23,08:00,8.7,0.0,64,8,0.5
2024/04/23,09:00,11.3,0.0,57,84,1.6
2024/04/23,10:00,13.0,0.0,54,124,1.0
2024/04/23,11:00,14.9,0.0,47,110,2.3
2024/04/23,12:00,16.5,0.0,46,96,5.5
2024/04/23,13:00,16.5,0.0,47,116,4.6
2024/04/23,14:00,17.0,0.0,44,98,3.7
2024/04/23,15:00,17.5,0.0,41,114,2.8
2024/04/23,16:00,18.0,0.0,37,80,3.9
2024/04/23,17:00,17.4,0.0,37,64,4.6
2024/04/23,18:00,16.2,0.0,40,63,2.4
2024/04/23,19:00,14.4,0.0,51,54,3.0
2024/04/23,20:00,13.4,0.0,53,307,0.9
2024/04/23,21:00,12.3,0.0,57,301,1.0
2024/04/23,22:00,11.6,0.0,60,305,1.3
2024/04/23,23:00,10.8,0.0,65,304,1.3
2024/04/24,00:00,10.3,0.0,67,307,0.9
2024/04/24,01:00,10.6,0.0,68,296,1.3
2024/04/24,02:00,10.0,0.0,75,292,0.7
2024/04/24,03:00,9.8,0.0,78,344,0.3
2024/04/24,04:00,8.8,0.0,80,304,0.8
2024/04/24,05:00,8.3,0.0,81,323,1.1
2024/04/24,06:00,7.9,0.0,78,290,1.6
2024/04/24,07:00,7.9,0.0,77,316,1.0
2024/04/24,08:00,8.8,0.0,71,324,0.3
2024/04/24,09:00,12.6,0.0,58,88,1.8
2024/04/24,10:00,12.9,0.0,60,120,2.0
2024/04/24,11:00,14.2,0.0,58,142,2.3
2024/04/24,12:00,15.4,0.0,45,102,3.7
2024/04/24,13:00,16.6,0.0,32,87,4.6
2024/04/24,14:00,17.5,0.0,26,103,4.1
2024/04/24,15:00,17.3,0.0,29,107,3.3
2024/04/24,16:00,17.2,0.0,29,87,3.0
2024/04/24,17:00,16.9,0.0,34,64,3.5
2024/04/24,18:00,15.6,0.0,39,56,2.7
2024/04/24,19:00,13.7,0.0,47,84,0.8
2024/04/24,20:00,12.3,0.0,51,335,1.1
2024/04/24,21:00,11.5,0.0,57,306,0.9
2024/04/24,22:00,11.0,0.0,61,302,1.1
2024/04/24,23:00,10.4,0.0,61,294,1.8
2024/04/25,00:00,9.9,0.0,58,315,1.1
2024/04/25,01:00,9.5,0.0,57,298,1.3
2024/04/25,02:00,8.7,0.0,61,312,1.1
2024/04/25,03:00,8.0,0.0,65,345,0.5
2024/04/25,04:00,7.5,0.0,66,289,1.3
2024/04/25,05:00,7.4,0.0,65,357,0.8
2024/04/25,06:00,7.8,0.0,63,282,1.2
2024/04/25,07:00,7.1,0.0,69,336,1.4
2024/04/25,08:00,8.4,0.0,67,45,0.8
2024/04/25,09:00,10.4,0.0,65,103,1.5
2024/04/25,10:00,12.1,0.0,61,117,1.6
2024/04/25,11:00,13.9,0.0,59,130,2.4
2024/04/25,12:00,15.4,0.0,44,98,3.6
2024/04/25,13:00,16.7,0.0,33,107,3.1
2024/04/25,14:00,17.3,0.0,31,120,2.9
2024/04/25,15:00,17.7,0.0,28,101,3.6
2024/04/25,16:00,17.9,0.0,27,83,3.6
2024/04/25,17:00,17.3,0.0,29,78,4.2
2024/04/25,18:00,16.0,0.0,34,53,3.3
2024/04/25,19:00,12.5,0.0,58,46,1.5
2024/04/25,20:00,12.5,0.0,58,46,1.5
2024/04/25,21:00,12.2,0.0,65,347,1.0
2024/04/25,22:00,11.2,0.0,66,12,0.9
2024/04/25,23:00,10.5,0.0,71,309,1.0
2024/04/26,00:00,9.8,0.0,72,323,0.8
2024/04/26,01:00,9.1,0.0,74,304,1.2
2024/04/26,02:00,9.0,0.0,73,295,1.4
2024/04/26,03:00,8.5,0.0,76,289,1.6
2024/04/26,04:00,7.9,0.0,78,301,0.9
2024/04/26,05:00,7.4,0.0,79,303,1.0
2024/04/26,06:00,7.0,0.0,81,309,0.9
2024/04/26,07:00,6.8,0.0,80,85,1.7
2024/04/26,08:00,8.2,0.0,76,57,1.2
2024/04/26,09:00,10.4,0.0,69,101,2.3
2024/04/26,10:00,12.1,0.0,63,126,1.3
2024/04/26,11:00,14.0,0.0,56,137,2.1
2024/04/26,12:00,15.1,0.0,51,109,3.3
2024/04/26,13:00,16.5,0.0,38,111,3.4
2024/04/26,14:00,17.1,0.0,39,117,3.3
2024/04/26,15:00,18.4,0.0,22,87,5.3
2024/04/26,16:00,18.1,0.0,18,62,4.6
2024/04/26,17:00,17.5,0.0,25,78,4.0
2024/04/26,18:00,16.3,0.0,29,57,2.6
2024/04/26,19:00,14.4,0.0,37,51,1.7
2024/04/26,20:00,13.7,0.0,40,27,1.4
2024/04/26,21:00,12.2,0.0,47,285,1.8
2024/04/26,22:00,10.9,0.0,56,299,0.6
2024/04/26,23:00,10.2,0.0,60,307,1.2
2024/04/27,00:00,9.6,0.0,60,310,0.9
2024/04/27,01:00,9.2,0.0,53,320,1.1
2024/04/27,02:00,8.8,0.0,54,282,2.3
2024/04/27,03:00,8.1,0.0,61,329,0.8
2024/04/27,04:00,7.2,0.0,64,331,1.4
2024/04/27,05:00,7.3,0.0,61,292,1.1
2024/04/27,06:00,7.0,0.0,54,310,0.8
2024/04/27,07:00,6.1,0.0,63,286,2.3
2024/04/27,08:00,7.2,0.0,71,69,1.3
2024/04/27,09:00,9.9,0.0,65,97,2.0
2024/04/27,10:00,12.0,0.0,53,106,3.0
2024/04/27,11:00,14.0,0.0,52,100,4.0
2024/04/27,12:00,15.5,0.0,43,117,3.5
2024/04/27,13:00,16.5,0.0,38,116,3.2
2024/04/27,14:00,17.2,0.0,31,110,2.9
2024/04/27,15:00,18.0,0.0,24,100,3.4
2024/04/27,16:00,17.8,0.0,23,74,3.2
2024/04/27,17:00,17.5,0.0,22,88,3.4
2024/04/27,18:00,16.4,0.0,20,65,1.7
2024/04/27,19:00,14.4,0.0,25,328,1.1
2024/04/27,20:00,12.7,0.0,34,302,1.0
2024/04/27,21:00,11.5,0.0,42,308,1.3
2024/04/27,22:00,10.5,0.0,48,303,1.2
2024/04/27,23:00,9.8,0.0,50,302,1.4
2024/04/28,00:00,9.6,0.0,52,290,2.0
2024/04/28,01:00,9.1,0.0,55,296,1.2
2024/04/28,02:00,8.6,0.0,59,297,1.1
2024/04/28,03:00,7.6,0.0,65,288,2.1
2024/04/28,04:00,7.1,0.0,67,37,1.5
2024/04/28,05:00,7.0,0.0,69,297,1.2
2024/04/28,06:00,6.2,0.0,77,320,0.8
2024/04/28,07:00,6.0,0.0,77,293,1.1
2024/04/28,08:00,7.4,0.0,68,326,0.4
2024/04/28,09:00,10.8,0.0,54,86,2.1
2024/04/28,10:00,12.2,0.0,53,119,2.4
2024/04/28,11:00,13.5,0.0,57,110,3.7
2024/04/28,12:00,14.2,0.0,56,129,1.7
2024/04/28,13:00,15.1,0.0,46,119,3.3
2024/04/28,14:00,16.5,0.0,39,108,5.3
2024/04/28,15:00,17.6,0.0,38,98,5.2
2024/04/28,16:00,17.7,0.0,37,83,5.3
2024/04/28,17:00,17.3,0.0,31,62,4.2
2024/04/28,18:00,15.6,0.0,35,60,3.4
2024/04/28,19:00,13.3,0.0,47,88,3.3
2024/04/28,20:00,12.9,0.0,53,177,3.1
2024/04/28,21:00,12.4,0.0,48,257,1.0
2024/04/28,22:00,11.9,0.0,61,66,2.1
2024/04/28,23:00,11.5,0.0,71,12,1.0
2024/04/29,00:00,10.8,0.0,75,296,0.6
2024/04/29,01:00,9.9,0.0,78,321,1.0
2024/04/29,02:00,10.0,0.0,76,302,1.1
2024/04/29,03:00,10.3,0.0,72,283,1.4
2024/04/29,04:00,9.5,0.0,68,356,1.1
2024/04/29,05:00,8.2,0.0,73,327,1.2
2024/04/29,06:00,7.7,0.0,73,297,0.9
2024/04/29,07:00,7.2,0.0,74,306,1.1
2024/04/29,08:00,8.3,0.0,66,273,1.3
2024/04/29,09:00,11.5,0.0,51,126,1.3
2024/04/29,10:00,12.8,0.0,56,101,2.3
2024/04/29,11:00,14.0,0.0,56,105,2.4
2024/04/29,12:00,15.2,0.0,51,109,3.7
2024/04/29,13:00,15.5,0.0,48,120,4.4
2024/04/29,14:00,15.4,0.0,54,93,3.9
2024/04/29,15:00,16.8,0.0,43,90,4.9
2024/04/29,16:00,16.4,0.0,33,91,2.9
2024/04/29,17:00,16.1,0.0,39,81,2.9
2024/04/29,18:00,15.1,0.0,48,58,3.4
2024/04/29,19:00,11.4,0.0,60,133,5.5
2024/04/29,20:00,11.4,0.0,60,133,5.5
2024/04/29,21:00,6.8,5.2,85,288,1.3
2024/04/29,22:00,6.6,3.4,90,271,0.8
2024/04/29,23:00,7.3,0.0,82,239,2.7
2024/04/30,00:00,7.2,0.0,80,306,1.3
2024/04/30,01:00,7.4,0.0,79,293,1.5
2024/04/30,02:00,7.3,0.0,80,330,1.5
2024/04/30,03:00,7.7,0.0,77,318,1.0
2024/04/30,04:00,7.7,0.0,75,331,1.3
2024/04/30,05:00,7.5,0.0,75,325,0.9
2024/04/30,06:00,7.3,0.0,78,304,1.2
2024/04/30,07:00,7.4,0.0,78,305,1.0
2024/04/30,08:00,7.9,0.0,77,287,1.4
2024/04/30,09:00,9.8,0.0,67,284,1.4
2024/04/30,10:00,11.4,0.0,62,83,2.1
2024/04/30,11:00,12.5,0.0,60,124,1.6
2024/04/30,12:00,13.7,0.0,52,102,2.5
2024/04/30,13:00,14.6,0.0,49,96,3.3
2024/04/30,14:00,15.4,0.0,51,112,4.6
2024/04/30,15:00,16.0,0.0,49,97,3.5
2024/04/30,16:00,16.7,0.0,45,82,2.7
2024/04/30,17:00,16.7,0.0,45,88,4.0
2024/04/30,18:00,15.1,0.0,54,56,4.9
2024/04/30,19:00,12.9,0.0,63,79,4.0
2024/04/30,20:00,12.6,0.0,61,158,3.2
2024/04/30,21:00,11.3,0.0,61,178,4.9
2024/04/30,22:00,11.0,0.0,62,337,0.9
2024/04/30,23:00,11.0,0.0,61,305,3.1
